"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2042,0.6447328007952
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2043,0.6570143044788
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2044,0.668886872538799
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2045,0.6804703086748
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2046,0.6919331550824
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2047,0.7025823069064
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2048,0.7128179923904
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2049,0.723349901298
"Canada Net-zero","Nunavut","Other Renewables and Landfill Gas",2050,0.730158479917999
"Current Measures","Nunavut","Total",2005,4.4487
"Current Measures","Nunavut","Total",2006,6.0255
"Current Measures","Nunavut","Total",2007,7.171
"Current Measures","Nunavut","Total",2008,6.0634
"Current Measures","Nunavut","Total",2009,6.4857
"Current Measures","Nunavut","Total",2010,6.5162
"Current Measures","Nunavut","Total",2011,6.7763
"Current Measures","Nunavut","Total",2012,7.2796
"Current Measures","Nunavut","Total",2013,9.365
"Current Measures","Nunavut","Total",2014,9.0847
"Current Measures","Nunavut","Total",2015,8.9097
"Current Measures","Nunavut","Total",2016,8.7831
"Current Measures","Nunavut","Total",2017,10.049
"Current Measures","Nunavut","Total",2018,9.4467
"Current Measures","Nunavut","Total",2019,9.1568
"Current Measures","Nunavut","Total",2020,5.91936796473437
"Current Measures","Nunavut","Total",2021,7.64973079593028
"Current Measures","Nunavut","Total",2022,8.68816203525479
"Current Measures","Nunavut","Total",2023,8.80828917385955
"Current Measures","Nunavut","Total",2024,8.78760831915099
"Current Measures","Nunavut","Total",2025,8.82664065251317
"Current Measures","Nunavut","Total",2026,8.9085776246764
"Current Measures","Nunavut","Total",2027,9.00927279755427
"Current Measures","Nunavut","Total",2028,9.12381208233592
"Current Measures","Nunavut","Total",2029,9.25932016185256
"Current Measures","Nunavut","Total",2030,9.25914408895423
"Current Measures","Nunavut","Total",2031,9.41338220032981
"Current Measures","Nunavut","Total",2032,9.57083162644068
"Current Measures","Nunavut","Total",2033,9.74146404026674
"Current Measures","Nunavut","Total",2034,9.73637020940066
"Current Measures","Nunavut","Total",2035,8.84503948835483
"Current Measures","Nunavut","Total",2036,9.0254274245038
"Current Measures","Nunavut","Total",2037,9.21711829378773
"Current Measures","Nunavut","Total",2038,9.39937295275168
"Current Measures","Nunavut","Total",2039,9.60552707456888
"Current Measures","Nunavut","Total",2040,9.81186966952382
"Current Measures","Nunavut","Total",2041,10.0119304717691
"Current Measures","Nunavut","Total",2042,10.2096745421825
"Current Measures","Nunavut","Total",2043,10.422926113763
"Current Measures","Nunavut","Total",2044,10.6382396790326
"Current Measures","Nunavut","Total",2045,10.8649571095757
"Current Measures","Nunavut","Total",2046,11.0918258948131
"Current Measures","Nunavut","Total",2047,11.3185443355125
"Current Measures","Nunavut","Total",2048,11.5467803247491
"Current Measures","Nunavut","Total",2049,11.7875168569902
"Current Measures","Nunavut","Total",2050,12.021116401492
"Current Measures","Nunavut","Natural Gas",2005,0
"Current Measures","Nunavut","Natural Gas",2006,0
"Current Measures","Nunavut","Natural Gas",2007,0
"Current Measures","Nunavut","Natural Gas",2008,0
"Current Measures","Nunavut","Natural Gas",2009,0
"Current Measures","Nunavut","Natural Gas",2010,0
"Current Measures","Nunavut","Natural Gas",2011,0
"Current Measures","Nunavut","Natural Gas",2012,0
"Current Measures","Nunavut","Natural Gas",2013,0
"Current Measures","Nunavut","Natural Gas",2014,0
"Current Measures","Nunavut","Natural Gas",2015,0
"Current Measures","Nunavut","Natural Gas",2016,0
"Current Measures","Nunavut","Natural Gas",2017,0
"Current Measures","Nunavut","Natural Gas",2018,0
"Current Measures","Nunavut","Natural Gas",2019,0
"Current Measures","Nunavut","Natural Gas",2020,0
"Current Measures","Nunavut","Natural Gas",2021,0
"Current Measures","Nunavut","Natural Gas",2022,0
"Current Measures","Nunavut","Natural Gas",2023,0
"Current Measures","Nunavut","Natural Gas",2024,0
"Current Measures","Nunavut","Natural Gas",2025,0
"Current Measures","Nunavut","Natural Gas",2026,0
"Current Measures","Nunavut","Natural Gas",2027,0
"Current Measures","Nunavut","Natural Gas",2028,0
"Current Measures","Nunavut","Natural Gas",2029,0
"Current Measures","Nunavut","Natural Gas",2030,0
"Current Measures","Nunavut","Natural Gas",2031,0
"Current Measures","Nunavut","Natural Gas",2032,0
"Current Measures","Nunavut","Natural Gas",2033,0
"Current Measures","Nunavut","Natural Gas",2034,0
"Current Measures","Nunavut","Natural Gas",2035,0
"Current Measures","Nunavut","Natural Gas",2036,0
"Current Measures","Nunavut","Natural Gas",2037,0
"Current Measures","Nunavut","Natural Gas",2038,0
"Current Measures","Nunavut","Natural Gas",2039,0
"Current Measures","Nunavut","Natural Gas",2040,0
"Current Measures","Nunavut","Natural Gas",2041,0
"Current Measures","Nunavut","Natural Gas",2042,0
"Current Measures","Nunavut","Natural Gas",2043,0
"Current Measures","Nunavut","Natural Gas",2044,0
"Current Measures","Nunavut","Natural Gas",2045,0
"Current Measures","Nunavut","Natural Gas",2046,0
"Current Measures","Nunavut","Natural Gas",2047,0
"Current Measures","Nunavut","Natural Gas",2048,0
"Current Measures","Nunavut","Natural Gas",2049,0
"Current Measures","Nunavut","Natural Gas",2050,0
"Current Measures","Nunavut","Refined Petroleum Products",2005,4.4467
"Current Measures","Nunavut","Refined Petroleum Products",2006,6.0235
"Current Measures","Nunavut","Refined Petroleum Products",2007,7.1694
"Current Measures","Nunavut","Refined Petroleum Products",2008,6.0614
"Current Measures","Nunavut","Refined Petroleum Products",2009,6.4834
"Current Measures","Nunavut","Refined Petroleum Products",2010,6.5134
"Current Measures","Nunavut","Refined Petroleum Products",2011,6.7744
"Current Measures","Nunavut","Refined Petroleum Products",2012,7.2784
"Current Measures","Nunavut","Refined Petroleum Products",2013,9.3629
"Current Measures","Nunavut","Refined Petroleum Products",2014,9.0819
"Current Measures","Nunavut","Refined Petroleum Products",2015,8.9073
"Current Measures","Nunavut","Refined Petroleum Products",2016,8.7788
"Current Measures","Nunavut","Refined Petroleum Products",2017,10.0428
"Current Measures","Nunavut","Refined Petroleum Products",2018,9.4428
"Current Measures","Nunavut","Refined Petroleum Products",2019,9.1521
"Current Measures","Nunavut","Refined Petroleum Products",2020,5.91255022603157
"Current Measures","Nunavut","Refined Petroleum Products",2021,7.64339512853988
"Current Measures","Nunavut","Refined Petroleum Products",2022,8.68204470076159
"Current Measures","Nunavut","Refined Petroleum Products",2023,8.80227204146755
"Current Measures","Nunavut","Refined Petroleum Products",2024,8.78169138886379
"Current Measures","Nunavut","Refined Petroleum Products",2025,8.81182695132597
"Current Measures","Nunavut","Refined Petroleum Products",2026,8.8938641255904
"Current Measures","Nunavut","Refined Petroleum Products",2027,8.99465950057307
"Current Measures","Nunavut","Refined Petroleum Products",2028,9.10939898745592
"Current Measures","Nunavut","Refined Petroleum Products",2029,9.24500726907736
"Current Measures","Nunavut","Refined Petroleum Products",2030,9.18754082677903
"Current Measures","Nunavut","Refined Petroleum Products",2031,9.34177893815461
"Current Measures","Nunavut","Refined Petroleum Products",2032,9.49922836426548
"Current Measures","Nunavut","Refined Petroleum Products",2033,9.66986077809154
"Current Measures","Nunavut","Refined Petroleum Products",2034,9.66476694722546
"Current Measures","Nunavut","Refined Petroleum Products",2035,7.19047542001403
"Current Measures","Nunavut","Refined Petroleum Products",2036,7.32649328162938
"Current Measures","Nunavut","Refined Petroleum Products",2037,7.4674058334371
"Current Measures","Nunavut","Refined Petroleum Products",2038,7.60866144178321
"Current Measures","Nunavut","Refined Petroleum Products",2039,7.76496653493998
"Current Measures","Nunavut","Refined Petroleum Products",2040,7.92335435385416
"Current Measures","Nunavut","Refined Petroleum Products",2041,8.07897688374958
"Current Measures","Nunavut","Refined Petroleum Products",2042,8.23919553780487
"Current Measures","Nunavut","Refined Petroleum Products",2043,8.41048593416494
"Current Measures","Nunavut","Refined Petroleum Products",2044,8.58638340070882
"Current Measures","Nunavut","Refined Petroleum Products",2045,8.75146812694619
"Current Measures","Nunavut","Refined Petroleum Products",2046,8.93906130025601
"Current Measures","Nunavut","Refined Petroleum Products",2047,9.12623902440409
"Current Measures","Nunavut","Refined Petroleum Products",2048,9.31614494437697
"Current Measures","Nunavut","Refined Petroleum Products",2049,9.51813585936396
"Current Measures","Nunavut","Refined Petroleum Products",2050,9.60606894169178
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2005,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2006,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2007,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2008,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2009,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2010,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2011,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2012,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2013,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2014,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2015,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2016,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2017,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2018,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2019,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2020,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2021,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2022,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2023,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2024,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2025,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2026,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2027,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2028,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2029,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2030,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2031,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2032,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2033,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2034,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2035,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2036,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2037,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2038,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2039,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2040,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2041,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2042,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2043,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2044,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2045,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2046,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2047,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2048,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2049,0
"Current Measures","Nunavut","Coal, Coke and Coke Oven Gas",2050,0
"Current Measures","Nunavut","Hydro",2005,0
"Current Measures","Nunavut","Hydro",2006,0
"Current Measures","Nunavut","Hydro",2007,0
"Current Measures","Nunavut","Hydro",2008,0
"Current Measures","Nunavut","Hydro",2009,0
"Current Measures","Nunavut","Hydro",2010,0
"Current Measures","Nunavut","Hydro",2011,0
"Current Measures","Nunavut","Hydro",2012,0
"Current Measures","Nunavut","Hydro",2013,0
"Current Measures","Nunavut","Hydro",2014,0
"Current Measures","Nunavut","Hydro",2015,0
"Current Measures","Nunavut","Hydro",2016,0
"Current Measures","Nunavut","Hydro",2017,0
"Current Measures","Nunavut","Hydro",2018,0
"Current Measures","Nunavut","Hydro",2019,0
"Current Measures","Nunavut","Hydro",2020,0
"Current Measures","Nunavut","Hydro",2021,0
"Current Measures","Nunavut","Hydro",2022,0
"Current Measures","Nunavut","Hydro",2023,0
"Current Measures","Nunavut","Hydro",2024,0
"Current Measures","Nunavut","Hydro",2025,0
"Current Measures","Nunavut","Hydro",2026,0
"Current Measures","Nunavut","Hydro",2027,0
"Current Measures","Nunavut","Hydro",2028,0
"Current Measures","Nunavut","Hydro",2029,0
"Current Measures","Nunavut","Hydro",2030,0
"Current Measures","Nunavut","Hydro",2031,0
"Current Measures","Nunavut","Hydro",2032,0
"Current Measures","Nunavut","Hydro",2033,0
"Current Measures","Nunavut","Hydro",2034,0
"Current Measures","Nunavut","Hydro",2035,0
"Current Measures","Nunavut","Hydro",2036,0
"Current Measures","Nunavut","Hydro",2037,0
"Current Measures","Nunavut","Hydro",2038,0
"Current Measures","Nunavut","Hydro",2039,0
"Current Measures","Nunavut","Hydro",2040,0
"Current Measures","Nunavut","Hydro",2041,0
"Current Measures","Nunavut","Hydro",2042,0
"Current Measures","Nunavut","Hydro",2043,0
"Current Measures","Nunavut","Hydro",2044,0
"Current Measures","Nunavut","Hydro",2045,0
"Current Measures","Nunavut","Hydro",2046,0
"Current Measures","Nunavut","Hydro",2047,0
"Current Measures","Nunavut","Hydro",2048,0
"Current Measures","Nunavut","Hydro",2049,0
"Current Measures","Nunavut","Hydro",2050,0
"Current Measures","Nunavut","Nuclear",2005,0
"Current Measures","Nunavut","Nuclear",2006,0
"Current Measures","Nunavut","Nuclear",2007,0
"Current Measures","Nunavut","Nuclear",2008,0
"Current Measures","Nunavut","Nuclear",2009,0
"Current Measures","Nunavut","Nuclear",2010,0
"Current Measures","Nunavut","Nuclear",2011,0
"Current Measures","Nunavut","Nuclear",2012,0
"Current Measures","Nunavut","Nuclear",2013,0
"Current Measures","Nunavut","Nuclear",2014,0
"Current Measures","Nunavut","Nuclear",2015,0
"Current Measures","Nunavut","Nuclear",2016,0
"Current Measures","Nunavut","Nuclear",2017,0
"Current Measures","Nunavut","Nuclear",2018,0
"Current Measures","Nunavut","Nuclear",2019,0
"Current Measures","Nunavut","Nuclear",2020,0
"Current Measures","Nunavut","Nuclear",2021,0
"Current Measures","Nunavut","Nuclear",2022,0
"Current Measures","Nunavut","Nuclear",2023,0
"Current Measures","Nunavut","Nuclear",2024,0
"Current Measures","Nunavut","Nuclear",2025,0
"Current Measures","Nunavut","Nuclear",2026,0
"Current Measures","Nunavut","Nuclear",2027,0
"Current Measures","Nunavut","Nuclear",2028,0
"Current Measures","Nunavut","Nuclear",2029,0
"Current Measures","Nunavut","Nuclear",2030,0
"Current Measures","Nunavut","Nuclear",2031,0
"Current Measures","Nunavut","Nuclear",2032,0
"Current Measures","Nunavut","Nuclear",2033,0
"Current Measures","Nunavut","Nuclear",2034,0
"Current Measures","Nunavut","Nuclear",2035,0
"Current Measures","Nunavut","Nuclear",2036,0
"Current Measures","Nunavut","Nuclear",2037,0
"Current Measures","Nunavut","Nuclear",2038,0
"Current Measures","Nunavut","Nuclear",2039,0
"Current Measures","Nunavut","Nuclear",2040,0
"Current Measures","Nunavut","Nuclear",2041,0
"Current Measures","Nunavut","Nuclear",2042,0
"Current Measures","Nunavut","Nuclear",2043,0
"Current Measures","Nunavut","Nuclear",2044,0
"Current Measures","Nunavut","Nuclear",2045,0
"Current Measures","Nunavut","Nuclear",2046,0
"Current Measures","Nunavut","Nuclear",2047,0
"Current Measures","Nunavut","Nuclear",2048,0
"Current Measures","Nunavut","Nuclear",2049,0
"Current Measures","Nunavut","Nuclear",2050,0
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2005,0.002
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2006,0.002
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2007,0.0016
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2008,0.002
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2009,0.0023
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2010,0.0028
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2011,0.0019
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2012,0.0012
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2013,0.0021
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2014,0.0028
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2015,0.0024
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2016,0.0043
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2017,0.0062
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2018,0.0039
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2019,0.0047
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2020,0.0068177387028
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2021,0.0063356673904
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2022,0.00611733449319999
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2023,0.00601713239199999
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2024,0.00591693028719999
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2025,0.0148137011872
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2026,0.014713499086
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2027,0.0146132969812
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2028,0.01441309488
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2029,0.0143128927752
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2030,0.0716032621752
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2031,0.0716032621752
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2032,0.0716032621752
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2033,0.0716032621752
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2034,0.0716032621752
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2035,1.6545640683408
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2036,1.69893414287442
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2037,1.74971246035063
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2038,1.79071151096847
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2039,1.8405605396289
"Current Measures","Nunavut","Other Renewables and Landfill Gas",2040,1.88851531566966
