"Scenario","Region","Variable","Year","Value"
"Current Measures","Prince Edward Island","Solar (Distributed)",2043,2.6
"Current Measures","Prince Edward Island","Solar (Distributed)",2044,2.8
"Current Measures","Prince Edward Island","Solar (Distributed)",2045,3
"Current Measures","Prince Edward Island","Solar (Distributed)",2046,3.2
"Current Measures","Prince Edward Island","Solar (Distributed)",2047,3.4
"Current Measures","Prince Edward Island","Solar (Distributed)",2048,3.6
"Current Measures","Prince Edward Island","Solar (Distributed)",2049,3.8
"Current Measures","Prince Edward Island","Solar (Distributed)",2050,4
"Current Measures","Prince Edward Island","Solar (Utility scale)",2020,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2021,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2022,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2023,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2024,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2025,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2026,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2027,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2028,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2029,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2030,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2031,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2032,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2033,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2034,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2035,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2036,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2037,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2038,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2039,0
"Current Measures","Prince Edward Island","Solar (Utility scale)",2040,41.1
"Current Measures","Prince Edward Island","Solar (Utility scale)",2041,41.1
"Current Measures","Prince Edward Island","Solar (Utility scale)",2042,41.1
"Current Measures","Prince Edward Island","Solar (Utility scale)",2043,41.1
"Current Measures","Prince Edward Island","Solar (Utility scale)",2044,41.1
"Current Measures","Prince Edward Island","Solar (Utility scale)",2045,65.7
"Current Measures","Prince Edward Island","Solar (Utility scale)",2046,65.7
"Current Measures","Prince Edward Island","Solar (Utility scale)",2047,65.7
"Current Measures","Prince Edward Island","Solar (Utility scale)",2048,65.7
"Current Measures","Prince Edward Island","Solar (Utility scale)",2049,65.7
"Current Measures","Prince Edward Island","Solar (Utility scale)",2050,102
"Current Measures","Prince Edward Island","Total",2020,381
"Current Measures","Prince Edward Island","Total",2021,441
"Current Measures","Prince Edward Island","Total",2022,441
"Current Measures","Prince Edward Island","Total",2023,441
"Current Measures","Prince Edward Island","Total",2024,441
"Current Measures","Prince Edward Island","Total",2025,502
"Current Measures","Prince Edward Island","Total",2026,527.3
"Current Measures","Prince Edward Island","Total",2027,552.6
"Current Measures","Prince Edward Island","Total",2028,577.9
"Current Measures","Prince Edward Island","Total",2029,604.2
"Current Measures","Prince Edward Island","Total",2030,629.5
"Current Measures","Prince Edward Island","Total",2031,659.5
"Current Measures","Prince Edward Island","Total",2032,689.5
"Current Measures","Prince Edward Island","Total",2033,719.5
"Current Measures","Prince Edward Island","Total",2034,748.5
"Current Measures","Prince Edward Island","Total",2035,778.5
"Current Measures","Prince Edward Island","Total",2036,730.5
"Current Measures","Prince Edward Island","Total",2037,757.5
"Current Measures","Prince Edward Island","Total",2038,783.5
"Current Measures","Prince Edward Island","Total",2039,810.5
"Current Measures","Prince Edward Island","Total",2040,878.6
"Current Measures","Prince Edward Island","Total",2041,835.8
"Current Measures","Prince Edward Island","Total",2042,848
"Current Measures","Prince Edward Island","Total",2043,861.2
"Current Measures","Prince Edward Island","Total",2044,873.4
"Current Measures","Prince Edward Island","Total",2045,941.8
"Current Measures","Prince Edward Island","Total",2046,955
"Current Measures","Prince Edward Island","Total",2047,969.2
"Current Measures","Prince Edward Island","Total",2048,983.4
"Current Measures","Prince Edward Island","Total",2049,997.6
"Current Measures","Prince Edward Island","Total",2050,1066.6
"Current Measures","Quebec","Bioenergy",2020,307.6
"Current Measures","Quebec","Bioenergy",2021,326.6
"Current Measures","Quebec","Bioenergy",2022,326.6
"Current Measures","Quebec","Bioenergy",2023,326.6
"Current Measures","Quebec","Bioenergy",2024,326.6
"Current Measures","Quebec","Bioenergy",2025,5240.6
"Current Measures","Quebec","Bioenergy",2026,5490.6
"Current Measures","Quebec","Bioenergy",2027,5730.6
"Current Measures","Quebec","Bioenergy",2028,5980.6
"Current Measures","Quebec","Bioenergy",2029,6220.6
"Current Measures","Quebec","Bioenergy",2030,6470.6
"Current Measures","Quebec","Bioenergy",2031,6880.6
"Current Measures","Quebec","Bioenergy",2032,7290.6
"Current Measures","Quebec","Bioenergy",2033,7700.6
"Current Measures","Quebec","Bioenergy",2034,8110.6
"Current Measures","Quebec","Bioenergy",2035,8510.6
"Current Measures","Quebec","Bioenergy",2036,8920.6
"Current Measures","Quebec","Bioenergy",2037,9330.6
"Current Measures","Quebec","Bioenergy",2038,9740.6
"Current Measures","Quebec","Bioenergy",2039,10130.6
"Current Measures","Quebec","Bioenergy",2040,10530.6
"Current Measures","Quebec","Bioenergy",2041,10730.6
"Current Measures","Quebec","Bioenergy",2042,11030.6
"Current Measures","Quebec","Bioenergy",2043,11230.6
"Current Measures","Quebec","Bioenergy",2044,11430.6
"Current Measures","Quebec","Bioenergy",2045,11630.6
"Current Measures","Quebec","Bioenergy",2046,11730.6
"Current Measures","Quebec","Bioenergy",2047,11730.6
"Current Measures","Quebec","Bioenergy",2048,11830.6
"Current Measures","Quebec","Bioenergy",2049,11830.6
"Current Measures","Quebec","Bioenergy",2050,11930.6
"Current Measures","Quebec","Hydro",2020,41100
"Current Measures","Quebec","Hydro",2021,41500
"Current Measures","Quebec","Hydro",2022,41500
"Current Measures","Quebec","Hydro",2023,41500
"Current Measures","Quebec","Hydro",2024,41500
"Current Measures","Quebec","Hydro",2025,41500
"Current Measures","Quebec","Hydro",2026,41900
"Current Measures","Quebec","Hydro",2027,42300
"Current Measures","Quebec","Hydro",2028,42700
"Current Measures","Quebec","Hydro",2029,43100
"Current Measures","Quebec","Hydro",2030,43500
"Current Measures","Quebec","Hydro",2031,43500
"Current Measures","Quebec","Hydro",2032,43500
"Current Measures","Quebec","Hydro",2033,43500
"Current Measures","Quebec","Hydro",2034,43500
"Current Measures","Quebec","Hydro",2035,43500
"Current Measures","Quebec","Hydro",2036,43500
"Current Measures","Quebec","Hydro",2037,43500
"Current Measures","Quebec","Hydro",2038,43500
"Current Measures","Quebec","Hydro",2039,43500
"Current Measures","Quebec","Hydro",2040,43500
"Current Measures","Quebec","Hydro",2041,43500
"Current Measures","Quebec","Hydro",2042,43500
"Current Measures","Quebec","Hydro",2043,43500
"Current Measures","Quebec","Hydro",2044,43500
"Current Measures","Quebec","Hydro",2045,43500
"Current Measures","Quebec","Hydro",2046,43500
"Current Measures","Quebec","Hydro",2047,43500
"Current Measures","Quebec","Hydro",2048,43500
"Current Measures","Quebec","Hydro",2049,43500
"Current Measures","Quebec","Hydro",2050,43500
"Current Measures","Quebec","Natural Gas",2020,591
"Current Measures","Quebec","Natural Gas",2021,591
"Current Measures","Quebec","Natural Gas",2022,591
"Current Measures","Quebec","Natural Gas",2023,591
"Current Measures","Quebec","Natural Gas",2024,591
"Current Measures","Quebec","Natural Gas",2025,560
"Current Measures","Quebec","Natural Gas",2026,560
"Current Measures","Quebec","Natural Gas",2027,560
"Current Measures","Quebec","Natural Gas",2028,560
"Current Measures","Quebec","Natural Gas",2029,560
"Current Measures","Quebec","Natural Gas",2030,560
"Current Measures","Quebec","Natural Gas",2031,560
"Current Measures","Quebec","Natural Gas",2032,560
"Current Measures","Quebec","Natural Gas",2033,560
"Current Measures","Quebec","Natural Gas",2034,560
"Current Measures","Quebec","Natural Gas",2035,560
"Current Measures","Quebec","Natural Gas",2036,560
"Current Measures","Quebec","Natural Gas",2037,560
"Current Measures","Quebec","Natural Gas",2038,560
"Current Measures","Quebec","Natural Gas",2039,560
"Current Measures","Quebec","Natural Gas",2040,560
"Current Measures","Quebec","Natural Gas",2041,560
"Current Measures","Quebec","Natural Gas",2042,0
"Current Measures","Quebec","Natural Gas",2043,0
"Current Measures","Quebec","Natural Gas",2044,0
"Current Measures","Quebec","Natural Gas",2045,0
"Current Measures","Quebec","Natural Gas",2046,0
"Current Measures","Quebec","Natural Gas",2047,0
"Current Measures","Quebec","Natural Gas",2048,0
"Current Measures","Quebec","Natural Gas",2049,0
"Current Measures","Quebec","Natural Gas",2050,0
"Current Measures","Quebec","Oil",2020,311
"Current Measures","Quebec","Oil",2021,311
"Current Measures","Quebec","Oil",2022,311
"Current Measures","Quebec","Oil",2023,311
"Current Measures","Quebec","Oil",2024,311
"Current Measures","Quebec","Oil",2025,311
"Current Measures","Quebec","Oil",2026,244
"Current Measures","Quebec","Oil",2027,244
"Current Measures","Quebec","Oil",2028,244
"Current Measures","Quebec","Oil",2029,244
"Current Measures","Quebec","Oil",2030,244
"Current Measures","Quebec","Oil",2031,244
"Current Measures","Quebec","Oil",2032,244
"Current Measures","Quebec","Oil",2033,244
"Current Measures","Quebec","Oil",2034,244
"Current Measures","Quebec","Oil",2035,244
"Current Measures","Quebec","Oil",2036,244
"Current Measures","Quebec","Oil",2037,244
"Current Measures","Quebec","Oil",2038,244
"Current Measures","Quebec","Oil",2039,244
"Current Measures","Quebec","Oil",2040,244
"Current Measures","Quebec","Oil",2041,244
"Current Measures","Quebec","Oil",2042,244
"Current Measures","Quebec","Oil",2043,244
"Current Measures","Quebec","Oil",2044,244
"Current Measures","Quebec","Oil",2045,244
"Current Measures","Quebec","Oil",2046,244
"Current Measures","Quebec","Oil",2047,244
"Current Measures","Quebec","Oil",2048,244
"Current Measures","Quebec","Oil",2049,244
"Current Measures","Quebec","Oil",2050,244
"Current Measures","Quebec","Onshore Wind",2020,4360
"Current Measures","Quebec","Onshore Wind",2021,4360
"Current Measures","Quebec","Onshore Wind",2022,4360
"Current Measures","Quebec","Onshore Wind",2023,4360
"Current Measures","Quebec","Onshore Wind",2024,4560
"Current Measures","Quebec","Onshore Wind",2025,4570
"Current Measures","Quebec","Onshore Wind",2026,4960
"Current Measures","Quebec","Onshore Wind",2027,5340
"Current Measures","Quebec","Onshore Wind",2028,5730
"Current Measures","Quebec","Onshore Wind",2029,6110
"Current Measures","Quebec","Onshore Wind",2030,6490
"Current Measures","Quebec","Onshore Wind",2031,6960
"Current Measures","Quebec","Onshore Wind",2032,7420
"Current Measures","Quebec","Onshore Wind",2033,7880
"Current Measures","Quebec","Onshore Wind",2034,8350
"Current Measures","Quebec","Onshore Wind",2035,8810
"Current Measures","Quebec","Onshore Wind",2036,9000
"Current Measures","Quebec","Onshore Wind",2037,9190
"Current Measures","Quebec","Onshore Wind",2038,9380
"Current Measures","Quebec","Onshore Wind",2039,9580
"Current Measures","Quebec","Onshore Wind",2040,9770
"Current Measures","Quebec","Onshore Wind",2041,9880
"Current Measures","Quebec","Onshore Wind",2042,9980
"Current Measures","Quebec","Onshore Wind",2043,10100
"Current Measures","Quebec","Onshore Wind",2044,10200
"Current Measures","Quebec","Onshore Wind",2045,10300
"Current Measures","Quebec","Onshore Wind",2046,10400
"Current Measures","Quebec","Onshore Wind",2047,10500
"Current Measures","Quebec","Onshore Wind",2048,10500
"Current Measures","Quebec","Onshore Wind",2049,10600
"Current Measures","Quebec","Onshore Wind",2050,10700
"Current Measures","Quebec","Solar (Distributed)",2020,20
"Current Measures","Quebec","Solar (Distributed)",2021,20
"Current Measures","Quebec","Solar (Distributed)",2022,20
"Current Measures","Quebec","Solar (Distributed)",2023,20
"Current Measures","Quebec","Solar (Distributed)",2024,20
"Current Measures","Quebec","Solar (Distributed)",2025,20
"Current Measures","Quebec","Solar (Distributed)",2026,28
"Current Measures","Quebec","Solar (Distributed)",2027,36
"Current Measures","Quebec","Solar (Distributed)",2028,44
"Current Measures","Quebec","Solar (Distributed)",2029,52
"Current Measures","Quebec","Solar (Distributed)",2030,60
"Current Measures","Quebec","Solar (Distributed)",2031,74
"Current Measures","Quebec","Solar (Distributed)",2032,88
"Current Measures","Quebec","Solar (Distributed)",2033,102
"Current Measures","Quebec","Solar (Distributed)",2034,116
"Current Measures","Quebec","Solar (Distributed)",2035,130
"Current Measures","Quebec","Solar (Distributed)",2036,144
"Current Measures","Quebec","Solar (Distributed)",2037,158
"Current Measures","Quebec","Solar (Distributed)",2038,172
"Current Measures","Quebec","Solar (Distributed)",2039,186
"Current Measures","Quebec","Solar (Distributed)",2040,200
"Current Measures","Quebec","Solar (Distributed)",2041,210
"Current Measures","Quebec","Solar (Distributed)",2042,220
"Current Measures","Quebec","Solar (Distributed)",2043,230
"Current Measures","Quebec","Solar (Distributed)",2044,240
"Current Measures","Quebec","Solar (Distributed)",2045,250
"Current Measures","Quebec","Solar (Distributed)",2046,260
"Current Measures","Quebec","Solar (Distributed)",2047,270
"Current Measures","Quebec","Solar (Distributed)",2048,280
"Current Measures","Quebec","Solar (Distributed)",2049,290
"Current Measures","Quebec","Solar (Distributed)",2050,300
"Current Measures","Quebec","Solar (Utility scale)",2020,0.297
"Current Measures","Quebec","Solar (Utility scale)",2021,0.297
"Current Measures","Quebec","Solar (Utility scale)",2022,0.297
"Current Measures","Quebec","Solar (Utility scale)",2023,0.297
"Current Measures","Quebec","Solar (Utility scale)",2024,0.297
"Current Measures","Quebec","Solar (Utility scale)",2025,0.297
"Current Measures","Quebec","Solar (Utility scale)",2026,0.297
"Current Measures","Quebec","Solar (Utility scale)",2027,0.297
"Current Measures","Quebec","Solar (Utility scale)",2028,0.297
"Current Measures","Quebec","Solar (Utility scale)",2029,0.297
"Current Measures","Quebec","Solar (Utility scale)",2030,0.297
"Current Measures","Quebec","Solar (Utility scale)",2031,0.297
"Current Measures","Quebec","Solar (Utility scale)",2032,0.297
"Current Measures","Quebec","Solar (Utility scale)",2033,0.297
