Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap
Canada,Vans,LMFP,BEV,2032,60619.939770504854,Current Measures,75.0,1134349.9640954705
Canada,Vans,LMO,BEV,2032,60619.939770504854,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2032,60619.939770504854,Current Measures,75.0,164728.62433236977
Canada,Vans,NMC,BEV,2032,60619.939770504854,Current Measures,75.0,699978.4445300198
Canada,Vans,Na-ion,BEV,2032,60619.939770504854,Current Measures,75.0,290745.49584175495
Canada,Buses,NMC,FCEV,2032,71.64174700150573,Current Measures,35.0,2507.461145052701
Canada,Cars,LFP,FCEV,2032,110.21807231000884,Current Measures,1.75,95.73848895707724
Canada,Cars,LMFP,FCEV,2032,110.21807231000884,Current Measures,1.75,48.12393787071693
Canada,Cars,LMO,FCEV,2032,110.21807231000884,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2032,110.21807231000884,Current Measures,1.75,6.988487092888414
Canada,Cars,NMC,FCEV,2032,110.21807231000884,Current Measures,1.75,29.696055222485686
Canada,Cars,Na-ion,FCEV,2032,110.21807231000884,Current Measures,1.75,12.334657399347178
Canada,Trucks,NMC,FCEV,2032,33.06542169300265,Current Measures,350.0,11572.897592550928
Canada,Cars,LFP,PHEV,2032,341676.0241610274,Current Measures,15.0,2543908.4208594807
Canada,Cars,LMFP,PHEV,2032,341676.0241610274,Current Measures,15.0,1278721.7777076215
Canada,Cars,LMO,PHEV,2032,341676.0241610274,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2032,341676.0241610274,Current Measures,15.0,185694.08561103503
Canada,Cars,NMC,PHEV,2032,341676.0241610274,Current Measures,15.0,789066.6101974768
Canada,Cars,Na-ion,PHEV,2032,341676.0241610274,Current Measures,15.0,327749.46803979645
Canada,Vans,LFP,PHEV,2032,35269.783139202824,Current Measures,21.8,381640.9708368976
Canada,Vans,LMFP,PHEV,2032,35269.783139202824,Current Measures,21.8,191835.7660492122
Canada,Vans,LMO,PHEV,2032,35269.783139202824,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2032,35269.783139202824,Current Measures,21.8,27858.106262851186
Canada,Vans,NMC,PHEV,2032,35269.783139202824,Current Measures,21.8,118376.96070403437
Canada,Vans,Na-ion,PHEV,2032,35269.783139202824,Current Measures,21.8,49169.468581626235
Canada,2 and 3 wheelers,LFP,BEV,2033,1056.485314733727,Current Measures,3.0,3169.4559442011805
Canada,Buses,NMC,BEV,2033,1305.0700946710742,Current Measures,300.0,391521.02840132226
Canada,Cars,LFP,BEV,2033,1180777.7047024006,Current Measures,65.0,38317955.86179946
Canada,Cars,LMFP,BEV,2033,1180777.7047024006,Current Measures,65.0,20469738.969044156
Canada,Cars,LMO,BEV,2033,1180777.7047024006,Current Measures,65.0,0.0
Canada,Cars,NCA,BEV,2033,1180777.7047024006,Current Measures,65.0,2433222.7121917116
Canada,Cars,NMC,BEV,2033,1180777.7047024006,Current Measures,65.0,10339450.451783957
Canada,Cars,Na-ion,BEV,2033,1180777.7047024006,Current Measures,65.0,5190182.810836752
Canada,Trucks,NMC,BEV,2033,12429.238996867374,Current Measures,350.0,4350233.648903581
Canada,Vans,LFP,BEV,2033,68360.81448277055,Current Measures,75.0,2559701.5049380204
Canada,Vans,LMFP,BEV,2033,68360.81448277055,Current Measures,75.0,1367411.712506998
Canada,Vans,LMO,BEV,2033,68360.81448277055,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2033,68360.81448277055,Current Measures,75.0,162543.21761604547
Canada,Vans,NMC,BEV,2033,68360.81448277055,Current Measures,75.0,690692.0342284827
Canada,Vans,Na-ion,BEV,2033,68360.81448277055,Current Measures,75.0,346712.61691824446
Canada,Buses,NMC,FCEV,2033,80.79005347963793,Current Measures,35.0,2827.6518717873278
Canada,Cars,LFP,FCEV,2033,124.29238996867375,Current Measures,1.75,108.59339717918876
Canada,Cars,LMFP,FCEV,2033,124.29238996867375,Current Measures,1.75,58.01140598514538
Canada,Cars,LMO,FCEV,2033,124.29238996867375,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2033,124.29238996867375,Current Measures,1.75,6.895772868559506
Canada,Cars,NMC,FCEV,2033,124.29238996867375,Current Measures,1.75,29.3020863006023
Canada,Cars,Na-ion,FCEV,2033,124.29238996867375,Current Measures,1.75,14.7090201116831
Canada,Trucks,NMC,FCEV,2033,37.28771699060212,Current Measures,350.0,13050.700946710742
Canada,Cars,LFP,PHEV,2033,385306.4089028886,Current Measures,15.0,2885481.6964755873
Canada,Cars,LMFP,PHEV,2033,385306.4089028886,Current Measures,15.0,1541445.9304624344
Canada,Cars,LMO,PHEV,2033,385306.4089028886,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2033,385306.4089028886,Current Measures,15.0,183230.53622172403
Canada,Cars,NMC,PHEV,2033,385306.4089028886,Current Measures,15.0,778598.2931302898
Canada,Cars,Na-ion,PHEV,2033,385306.4089028886,Current Measures,15.0,390839.6772532938
Canada,Vans,LFP,PHEV,2033,39773.5647899756,Current Measures,21.8,432884.30784115475
Canada,Vans,LMFP,PHEV,2033,39773.5647899756,Current Measures,21.8,231250.03894421383
Canada,Vans,LMO,PHEV,2033,39773.5647899756,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2033,39773.5647899756,Current Measures,21.8,27488.520874897782
Canada,Vans,NMC,PHEV,2033,39773.5647899756,Current Measures,21.8,116806.4880188581
Canada,Vans,Na-ion,PHEV,2033,39773.5647899756,Current Measures,21.8,58634.35674234361
Canada,2 and 3 wheelers,LFP,BEV,2034,1185.0246629398225,Current Measures,3.0,3555.0739888194676
Canada,Buses,NMC,BEV,2034,1463.8539953962515,Current Measures,300.0,439156.19861887547
Canada,Cars,LFP,BEV,2034,1324439.329168037,Current Measures,65.0,43229158.64705562
Canada,Cars,LMFP,BEV,2034,1324439.329168037,Current Measures,65.0,24441377.095141713
Canada,Cars,LMO,BEV,2034,1324439.329168037,Current Measures,65.0,0.0
Canada,Cars,NCA,BEV,2034,1324439.329168037,Current Measures,65.0,2339370.4315027934
Canada,Cars,NMC,BEV,2034,1324439.329168037,Current Measures,65.0,9940645.607037162
Canada,Cars,Na-ion,BEV,2034,1324439.329168037,Current Measures,65.0,6138004.615185121
Canada,Trucks,NMC,BEV,2034,13941.466622821443,Current Measures,350.0,4879513.317987505
Canada,Vans,LFP,BEV,2034,76678.06642551793,Current Measures,75.0,2887777.8043579664
Canada,Vans,LMFP,BEV,2034,76678.06642551793,Current Measures,75.0,1632723.5711329484
Canada,Vans,LMO,BEV,2034,76678.06642551793,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2034,76678.06642551793,Current Measures,75.0,156273.7332785267
Canada,Vans,NMC,BEV,2034,76678.06642551793,Current Measures,75.0,664051.2247615918
Canada,Vans,Na-ion,BEV,2034,76678.06642551793,Current Measures,75.0,410028.6483828117
Canada,Buses,NMC,FCEV,2034,90.61953304833938,Current Measures,35.0,3171.6836566918782
Canada,Cars,LFP,FCEV,2034,139.41466622821443,Current Measures,1.75,122.5117856394289
Canada,Cars,LMFP,FCEV,2034,139.41466622821443,Current Measures,1.75,69.26706059351902
Canada,Cars,LMO,FCEV,2034,139.41466622821443,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2034,139.41466622821443,Current Measures,1.75,6.629794745149617
Canada,Cars,NMC,FCEV,2034,139.41466622821443,Current Measures,1.75,28.171870141400866
Canada,Cars,Na-ion,FCEV,2034,139.41466622821443,Current Measures,1.75,17.39515477987686
Canada,Trucks,NMC,FCEV,2034,41.824399868464326,Current Measures,350.0,14638.539953962514
Canada,Cars,LFP,PHEV,2034,432185.4653074647,Current Measures,15.0,3255313.161276253
Canada,Cars,LMFP,PHEV,2034,432185.4653074647,Current Measures,15.0,1840524.7529135053
Canada,Cars,LMO,PHEV,2034,432185.4653074647,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2034,432185.4653074647,Current Measures,15.0,176163.11751397554
Canada,Cars,NMC,PHEV,2034,432185.4653074647,Current Measures,15.0,748566.8351857944
Canada,Cars,Na-ion,PHEV,2034,432185.4653074647,Current Measures,15.0,462214.11272244225
Canada,Vans,LFP,PHEV,2034,44612.693193028615,Current Measures,21.8,488366.9809260891
Canada,Vans,LMFP,PHEV,2034,44612.693193028615,Current Measures,21.8,276118.29411450785
Canada,Vans,LMO,PHEV,2034,44612.693193028615,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2034,44612.693193028615,Current Measures,21.8,26428.256081236417
Canada,Vans,NMC,PHEV,2034,44612.693193028615,Current Measures,21.8,112301.12348937853
Canada,Vans,Na-ion,PHEV,2034,44612.693193028615,Current Measures,21.8,69342.056996812
Canada,2 and 3 wheelers,LFP,BEV,2035,1320.9740563180394,Current Measures,3.0,3962.922168954118
Canada,Buses,NMC,BEV,2035,1631.7914813340487,Current Measures,300.0,489537.44440021465
Canada,Cars,LFP,BEV,2035,1476382.7688260442,Current Measures,65.0,48466290.26520041
Canada,Cars,LMFP,BEV,2035,1476382.7688260442,Current Measures,65.0,28896430.06615361
Canada,Cars,LMO,BEV,2035,1476382.7688260442,Current Measures,65.0,0.0
Canada,Cars,NCA,BEV,2035,1476382.7688260442,Current Measures,65.0,2173124.707004273
Canada,Cars,NMC,BEV,2035,1476382.7688260442,Current Measures,65.0,9234220.575468596
Canada,Cars,Na-ion,BEV,2035,1476382.7688260442,Current Measures,65.0,7194814.359865985
Canada,Trucks,NMC,BEV,2035,15540.871250800465,Current Measures,350.0,5439304.937780162
Canada,Vans,LFP,BEV,2035,85474.79187940255,Current Measures,75.0,3237626.6776348446
Canada,Vans,LMFP,BEV,2035,85474.79187940255,Current Measures,75.0,1930328.3242572248
Canada,Vans,LMO,BEV,2035,85474.79187940255,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2035,85474.79187940255,Current Measures,75.0,145168.24965818017
Canada,Vans,NMC,BEV,2035,85474.79187940255,Current Measures,75.0,616860.8886446633
Canada,Vans,Na-ion,BEV,2035,85474.79187940255,Current Measures,75.0,480625.2507602783
Canada,Buses,NMC,FCEV,2035,101.01566313020302,Current Measures,35.0,3535.548209557106
Canada,Cars,LFP,FCEV,2035,155.40871250800464,Current Measures,1.75,137.35385905117525
Canada,Cars,LMFP,FCEV,2035,155.40871250800464,Current Measures,1.75,81.89271678667015
Canada,Cars,LMO,FCEV,2035,155.40871250800464,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2035,155.40871250800464,Current Measures,1.75,6.158653015801583
Canada,Cars,NMC,FCEV,2035,155.40871250800464,Current Measures,1.75,26.16985588189481
Canada,Cars,Na-ion,FCEV,2035,155.40871250800464,Current Measures,1.75,20.390162153466356
Canada,Trucks,NMC,FCEV,2035,46.62261375240139,Current Measures,350.0,16317.914813340487
Canada,Cars,LFP,PHEV,2035,481767.00877481437,Current Measures,15.0,3649688.2547883703
Canada,Cars,LMFP,PHEV,2035,481767.00877481437,Current Measures,15.0,2176006.4746172354
Canada,Cars,LMO,PHEV,2035,481767.00877481437,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2035,481767.00877481437,Current Measures,15.0,163644.20870558493
Canada,Cars,NMC,PHEV,2035,481767.00877481437,Current Measures,15.0,695370.4562903477
Canada,Cars,Na-ion,PHEV,2035,481767.00877481437,Current Measures,15.0,541795.7372206774
Canada,Vans,LFP,PHEV,2035,49730.78800256149,Current Measures,21.8,547531.7261377135
Canada,Vans,LMFP,PHEV,2035,49730.78800256149,Current Measures,21.8,326447.7670307492
Canada,Vans,LMO,PHEV,2035,49730.78800256149,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2035,49730.78800256149,Current Measures,21.8,24550.150536132485
Canada,Vans,NMC,PHEV,2035,49730.78800256149,Current Measures,21.8,104320.52264691326
Canada,Vans,Na-ion,PHEV,2035,49730.78800256149,Current Measures,21.8,81281.01210433219
Canada,2 and 3 wheelers,LFP,BEV,2036,1459.4890877308367,Current Measures,3.0,4378.46726319251
Canada,Buses,NMC,BEV,2036,1802.8982848439746,Current Measures,300.0,540869.4854531924
Canada,Cars,LFP,BEV,2036,1631193.6862874057,Current Measures,65.0,53855266.00607767
Canada,Cars,LMFP,BEV,2036,1631193.6862874057,Current Measures,65.0,33750656.22894158
Canada,Cars,LMO,BEV,2036,1631193.6862874057,Current Measures,65.0,0.0
Canada,Cars,NCA,BEV,2036,1631193.6862874057,Current Measures,65.0,1920795.8133508698
Canada,Cars,NMC,BEV,2036,1631193.6862874057,Current Measures,65.0,8162003.848076292
Canada,Cars,Na-ion,BEV,2036,1631193.6862874057,Current Measures,65.0,8338867.712234963
Canada,Trucks,NMC,BEV,2036,17170.4598556569,Current Measures,350.0,6009660.949479915
Canada,Vans,LFP,BEV,2036,94437.52920611296,Current Measures,75.0,3597618.984211666
Canada,Vans,LMFP,BEV,2036,94437.52920611296,Current Measures,75.0,2254598.493026462
Canada,Vans,LMO,BEV,2036,94437.52920611296,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2036,94437.52920611296,Current Measures,75.0,128312.27093234555
Canada,Vans,NMC,BEV,2036,94437.52920611296,Current Measures,75.0,545235.0748714933
Canada,Vans,Na-ion,BEV,2036,94437.52920611296,Current Measures,75.0,557049.8674165056
Canada,Buses,NMC,FCEV,2036,111.60798906176986,Current Measures,35.0,3906.2796171619448
Canada,Cars,LFP,FCEV,2036,171.704598556569,Current Measures,1.75,152.6262599362525
Canada,Cars,LMFP,FCEV,2036,171.704598556569,Current Measures,1.75,95.64963303748627
Canada,Cars,LMO,FCEV,2036,171.704598556569,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2036,171.704598556569,Current Measures,1.75,5.443550888038902
Canada,Cars,NMC,FCEV,2036,171.704598556569,Current Measures,1.75,23.131184994548196
Canada,Cars,Na-ion,FCEV,2036,171.704598556569,Current Measures,1.75,23.632418617669934
Canada,Trucks,NMC,FCEV,2036,51.5113795669707,Current Measures,350.0,18028.982848439748
Canada,Cars,LFP,PHEV,2036,532284.255525364,Current Measures,15.0,4055497.764020424
Canada,Cars,LMFP,PHEV,2036,532284.255525364,Current Measures,15.0,2541547.392138921
Canada,Cars,LMO,PHEV,2036,532284.255525364,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2036,532284.255525364,Current Measures,15.0,144642.92359646226
Canada,Cars,NMC,PHEV,2036,532284.255525364,Current Measures,15.0,614628.6298551379
Canada,Cars,Na-ion,PHEV,2036,532284.255525364,Current Measures,15.0,627947.1232695155
Canada,Vans,LFP,PHEV,2036,54945.47153810208,Current Measures,21.8,608411.8796087414
Canada,Vans,LMFP,PHEV,2036,54945.47153810208,Current Measures,21.8,381286.7657540024
Canada,Vans,LMO,PHEV,2036,54945.47153810208,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2036,54945.47153810208,Current Measures,21.8,21699.54913997679
Canada,Vans,NMC,PHEV,2036,54945.47153810208,Current Measures,21.8,92207.51229826754
Canada,Vans,Na-ion,PHEV,2036,54945.47153810208,Current Measures,21.8,94205.5727296374
Canada,2 and 3 wheelers,LFP,BEV,2037,1600.2431679329861,Current Measures,3.0,4800.729503798959
Canada,Buses,NMC,BEV,2037,1976.7709721525123,Current Measures,300.0,593031.2916457537
Canada,Cars,LFP,BEV,2037,1788507.0700427492,Current Measures,65.0,59385584.45040575
Canada,Cars,LMFP,BEV,2037,1788507.0700427492,Current Measures,65.0,39005715.289732955
Canada,Cars,LMO,BEV,2037,1788507.0700427492,Current Measures,65.0,0.0
Canada,Cars,NCA,BEV,2037,1788507.0700427492,Current Measures,65.0,1579528.9614436026
Canada,Cars,NMC,BEV,2037,1788507.0700427492,Current Measures,65.0,6711864.619779679
Canada,Cars,Na-ion,BEV,2037,1788507.0700427492,Current Measures,65.0,9570266.231416712
Canada,Trucks,NMC,BEV,2037,18826.390210976308,Current Measures,350.0,6589236.573841708
Canada,Vans,LFP,BEV,2037,103545.14616036968,Current Measures,75.0,3967053.2122740676
Canada,Vans,LMFP,BEV,2037,103545.14616036968,Current Measures,75.0,2605644.9485044284
Canada,Vans,LMO,BEV,2037,103545.14616036968,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2037,103545.14616036968,Current Measures,75.0,105515.09256607061
Canada,Vans,NMC,BEV,2037,103545.14616036968,Current Measures,75.0,448363.42601767083
Canada,Vans,Na-ion,BEV,2037,103545.14616036968,Current Measures,75.0,639309.2826654888
Canada,Buses,NMC,FCEV,2037,122.371536371346,Current Measures,35.0,4283.00377299711
Canada,Cars,LFP,FCEV,2037,188.26390210976308,Current Measures,1.75,168.29922718738473
Canada,Cars,LMFP,FCEV,2037,188.26390210976308,Current Measures,1.75,110.54251296685456
Canada,Cars,LMO,FCEV,2037,188.26390210976308,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2037,188.26390210976308,Current Measures,1.75,4.476397866439361
Canada,Cars,NMC,FCEV,2037,188.26390210976308,Current Measures,1.75,19.021478679537555
Canada,Cars,Na-ion,FCEV,2037,188.26390210976308,Current Measures,1.75,27.12221199186923
Canada,Trucks,NMC,FCEV,2037,56.47917063292892,Current Measures,350.0,19767.709721525123
Canada,Cars,LFP,PHEV,2037,583618.0965402655,Current Measures,15.0,4471950.893836223
Canada,Cars,LMFP,PHEV,2037,583618.0965402655,Current Measures,15.0,2937272.4874049923
Canada,Cars,LMO,PHEV,2037,583618.0965402655,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2037,583618.0965402655,Current Measures,15.0,118944.28616538871
Canada,Cars,NMC,PHEV,2037,583618.0965402655,Current Measures,15.0,505427.8620562835
Canada,Cars,Na-ion,PHEV,2037,583618.0965402655,Current Measures,15.0,720675.9186410966
Canada,Vans,LFP,PHEV,2037,60244.44867512418,Current Measures,21.8,670888.8050623976
Canada,Vans,LMFP,PHEV,2037,60244.44867512418,Current Measures,21.8,440654.0402610156
Canada,Vans,LMO,PHEV,2037,60244.44867512418,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2037,60244.44867512418,Current Measures,21.8,17844.200866446274
Canada,Vans,NMC,PHEV,2037,60244.44867512418,Current Measures,21.8,75825.04872483083
Canada,Vans,Na-ion,PHEV,2037,60244.44867512418,Current Measures,21.8,108116.88620301698
Canada,2 and 3 wheelers,LFP,BEV,2038,1742.6816836566918,Current Measures,3.0,5228.045050970075
Canada,Buses,NMC,BEV,2038,2152.724432752384,Current Measures,300.0,645817.3298257152
Canada,Cars,LFP,BEV,2038,1947703.058204538,Current Measures,65.0,65037959.49488701
Canada,Cars,LMFP,BEV,2038,1947703.058204538,Current Measures,65.0,44655791.09594611
Canada,Cars,LMO,BEV,2038,1947703.058204538,Current Measures,65.0,0.0
Canada,Cars,NCA,BEV,2038,1947703.058204538,Current Measures,65.0,1146749.1295790845
Canada,Cars,NMC,BEV,2038,1947703.058204538,Current Measures,65.0,4872860.896169023
Canada,Cars,Na-ion,BEV,2038,1947703.058204538,Current Measures,65.0,10887338.166713731
Canada,Trucks,NMC,BEV,2038,20502.13745478461,Current Measures,350.0,7175748.109174614
Canada,Vans,LFP,BEV,2038,112761.75600131536,Current Measures,75.0,4344641.018889214
Canada,Vans,LMFP,BEV,2038,112761.75600131536,Current Measures,75.0,2983079.1622798014
Canada,Vans,LMO,BEV,2038,112761.75600131536,Current Measures,75.0,0.0
Canada,Vans,NCA,BEV,2038,112761.75600131536,Current Measures,75.0,76604.69893949351
Canada,Vans,NMC,BEV,2038,112761.75600131536,Current Measures,75.0,325514.9991367971
Canada,Vans,Na-ion,BEV,2038,112761.75600131536,Current Measures,75.0,727291.8208533465
Canada,Buses,NMC,FCEV,2038,133.26389345609996,Current Measures,35.0,4664.236270963499
Canada,Cars,LFP,FCEV,2038,205.0213745478461,Current Measures,1.75,184.31810383166362
Canada,Cars,LMFP,FCEV,2038,205.0213745478461,Current Measures,1.75,126.5548735512643
Canada,Cars,LMO,FCEV,2038,205.0213745478461,Current Measures,1.75,0.0
Canada,Cars,NCA,FCEV,2038,205.0213745478461,Current Measures,1.75,3.249896318645179
Canada,Cars,NMC,FCEV,2038,205.0213745478461,Current Measures,1.75,13.809727236106543
Canada,Cars,Na-ion,FCEV,2038,205.0213745478461,Current Measures,1.75,30.85480452105106
Canada,Trucks,NMC,FCEV,2038,61.50641236435383,Current Measures,350.0,21527.24432752384
Canada,Cars,LFP,PHEV,2038,635566.2610983229,Current Measures,15.0,4897595.330384204
Canada,Cars,LMFP,PHEV,2038,635566.2610983229,Current Measures,15.0,3362743.782933594
Canada,Cars,LMO,PHEV,2038,635566.2610983229,Current Measures,15.0,0.0
Canada,Cars,NCA,PHEV,2038,635566.2610983229,Current Measures,15.0,86354.38789542903
Canada,Cars,NMC,PHEV,2038,635566.2610983229,Current Measures,15.0,366944.1808451167
Canada,Cars,Na-ion,PHEV,2038,635566.2610983229,Current Measures,15.0,819856.2344164996
Canada,Vans,LFP,PHEV,2038,65606.83985531075,Current Measures,21.8,734744.6241883917
Canada,Vans,LMFP,PHEV,2038,65606.83985531075,Current Measures,21.8,504483.8845106399
Canada,Vans,LMO,PHEV,2038,65606.83985531075,Current Measures,21.8,0.0
Canada,Vans,NCA,PHEV,2038,65606.83985531075,Current Measures,21.8,12955.015267925011
Canada,Vans,NMC,PHEV,2038,65606.83985531075,Current Measures,21.8,55049.518399473855
Canada,Vans,Na-ion,PHEV,2038,65606.83985531075,Current Measures,21.8,122996.06647934412
Canada,2 and 3 wheelers,LFP,BEV,2039,1886.0190553661364,Current Measures,3.0,5658.05716609841
Canada,Buses,NMC,BEV,2039,2329.7882448640507,Current Measures,300.0,698936.4734592153
Canada,Cars,LFP,BEV,2039,2107903.6501150937,Current Measures,65.0,70783970.19527118
